service_date,route_id,observed_service_hours,total_observations,observation_cv,coverage_band,stability_band,valid_row_percentage,eligibility_status
2026-05-10,23384,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,29038,1,6,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,30036,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,30037,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,30040,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,30044,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,30046,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,30047,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,30055,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,30584,1,2,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,31818,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,32799,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,33538,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,34542,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,34543,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,36799,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,37807,1,28,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,37808,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,37809,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,37810,1,24,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,38311,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,39307,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,40855,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,46099,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,46604,1,20,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6612,1,20,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6613,1,20,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6614,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6615,1,10,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6616,1,10,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6617,1,28,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6618,1,20,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6619,1,28,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6620,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6621,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6622,1,24,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6623,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6624,1,28,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6625,1,20,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6626,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6627,1,19,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6629,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6630,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6631,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6633,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6636,1,24,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6637,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6641,1,32,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6642,1,20,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6643,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6644,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6645,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6646,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6647,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6648,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6649,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6650,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6651,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6652,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6654,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6657,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6658,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6659,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6660,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6662,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6663,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6664,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6665,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6666,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6667,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6668,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6673,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6676,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6677,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6678,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6680,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6682,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6687,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6688,1,3,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6692,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6700,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6701,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6703,1,24,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6704,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6705,1,22,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6706,1,20,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6707,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6708,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6712,1,20,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6713,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6715,1,12,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6722,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6723,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6724,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6725,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6726,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6727,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6728,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6737,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6738,1,28,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6741,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6748,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6749,1,16,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6790,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6796,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6818,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6819,1,5,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6821,1,10,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,6834,1,4,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,7321,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-10,8290,1,8,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-14,10232,10,745,0.6993,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,11201,10,6183,0.7421,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,11692,10,5993,0.7615,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,11693,10,3921,0.7007,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,11696,10,2639,0.6999,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,12940,10,2704,0.7534,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,13684,10,1191,0.7379,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,16717,2,91,0.9169,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,16718,10,11247,0.7724,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,16719,10,1649,0.8174,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,17707,10,2832,0.7235,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,18213,4,230,0.8494,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,18705,10,4802,0.7744,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,20667,10,3164,0.8155,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,22638,10,3178,0.8037,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,22639,10,1355,0.7173,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,23384,10,13388,0.7939,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,29038,10,5810,0.7415,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30036,10,1328,0.8722,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30037,10,1850,0.8358,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30038,10,2322,0.8573,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30039,10,3048,0.834,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30040,10,2643,0.8253,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30041,5,1390,0.7267,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,30043,10,3514,0.7136,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30044,10,912,0.794,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30045,10,2012,0.7294,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30046,10,3583,0.8383,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30047,10,1585,0.8786,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30048,10,1415,0.8459,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30049,10,1983,0.8604,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30050,10,1861,0.7988,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30051,9,861,0.6244,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,30055,10,4158,0.7264,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,30584,10,1279,0.7217,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,31816,10,1425,0.724,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,31817,10,1344,0.7362,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,31818,10,719,0.6897,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,31819,10,2124,0.7109,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,31821,10,922,0.8087,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,31822,9,1014,0.7633,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,32799,10,3841,0.7247,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,33292,10,2628,0.86,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,33538,10,2090,0.7131,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,34042,10,1233,0.8289,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,34043,9,1412,0.79,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,34540,10,758,0.7399,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,34541,10,954,0.7884,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,34542,10,3884,0.7351,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,34543,10,3715,0.7537,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,36799,10,1809,0.8635,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,37807,10,10636,0.8408,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,37808,10,6792,0.74,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,37809,10,5533,0.7861,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,37810,10,16504,0.8603,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,38311,10,5103,0.7714,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,39304,10,1739,0.832,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,39305,5,4111,0.5974,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,39307,10,2277,0.7835,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,40855,10,1947,0.7617,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,45596,8,1143,0.6728,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,46099,10,1387,0.7601,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,46604,10,7323,0.7358,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,48855,10,1226,0.7326,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6612,10,6167,0.7519,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6613,10,6514,0.7388,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6614,10,9171,0.7847,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6615,10,5829,0.8265,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6616,10,5582,0.8266,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6617,10,9456,0.7514,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6618,10,5929,0.7213,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6619,10,9087,0.8164,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6620,10,6413,0.7301,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6621,10,3128,0.737,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6622,10,15201,0.7692,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6623,10,5661,0.7509,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6624,10,10704,0.7258,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6625,10,7390,0.7295,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6626,10,6949,0.7587,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6627,10,12420,0.8132,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6628,10,3752,0.7816,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6629,10,2710,0.7777,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6630,10,4312,0.7169,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6631,10,1733,0.7777,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6633,10,5334,0.7232,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6635,9,3868,0.8165,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6636,10,17742,0.7796,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6637,10,3500,0.7105,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6638,10,4862,0.7357,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6641,10,19444,0.8051,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6642,10,8383,0.8134,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6643,10,3351,0.8034,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6644,10,2905,0.864,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6645,10,5595,0.7556,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6646,10,4025,0.8122,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6647,10,2580,0.71,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6648,10,4145,0.9316,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6649,10,6078,0.7759,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6650,10,3545,0.868,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6651,10,8012,0.7135,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6652,10,1895,0.7156,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6654,10,1933,0.7477,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6656,10,1303,0.7402,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6657,10,5830,0.7494,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6658,10,2855,0.7691,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6659,10,1655,0.7387,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6660,10,3350,0.8418,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6661,10,2972,0.787,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6662,10,2627,0.8478,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6663,10,2344,0.809,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6664,10,2453,0.7165,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6665,10,2129,0.707,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6666,10,4245,0.8295,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6667,10,7935,0.7203,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6668,10,1868,0.7364,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6672,10,4727,0.8262,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6673,10,3972,0.8312,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6674,10,1410,0.7619,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6675,10,1156,0.8926,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6676,10,2768,0.8246,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6677,10,2881,0.813,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6678,10,2359,0.8524,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6679,10,2833,0.734,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6680,10,3035,0.7595,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6682,10,8076,0.7768,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6683,6,1398,0.7041,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6685,10,3289,0.8734,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6686,4,444,0.6524,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6687,10,10254,0.7949,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6688,10,1178,0.8314,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6689,7,1044,0.4841,Low Coverage,Stable,100.0,Not Eligible
2026-05-14,6690,9,1758,0.8008,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6691,10,1264,0.9776,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6692,10,3823,0.7245,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6693,10,4649,0.7288,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6698,10,5301,0.8279,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6699,5,1265,0.2468,Low Coverage,Stable,100.0,Not Eligible
2026-05-14,6700,10,3117,0.773,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6701,10,1558,0.8472,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6702,10,2295,0.727,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6703,10,5795,0.7417,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6704,10,7838,0.7826,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6705,10,12471,0.7575,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6706,10,8269,0.7598,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6707,10,4655,0.7928,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6708,10,3150,0.7892,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6709,10,2092,0.8569,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6710,8,625,0.79,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6712,10,11082,0.822,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6713,10,3766,0.8221,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6714,10,5754,0.828,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6715,10,7222,0.7593,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6716,5,1368,0.3417,Low Coverage,Stable,100.0,Not Eligible
2026-05-14,6717,5,1270,0.8919,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6718,4,437,0.4938,Low Coverage,Stable,100.0,Not Eligible
2026-05-14,6719,4,638,0.5232,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6720,5,1922,0.2644,Low Coverage,Stable,100.0,Not Eligible
2026-05-14,6721,6,1564,0.7077,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6722,10,3548,0.7144,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6723,10,3036,0.8088,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6724,10,4908,0.7479,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6725,10,1980,0.7133,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6726,10,3257,0.7333,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6727,10,4703,0.7658,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6728,10,9347,0.7793,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6730,10,7006,0.8234,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6737,10,6983,0.8357,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6738,10,8450,0.7614,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6739,5,1382,0.5583,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6741,10,5524,0.7461,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6742,4,763,0.4511,Low Coverage,Stable,100.0,Not Eligible
2026-05-14,6743,5,770,0.5223,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6744,5,781,0.5764,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6745,5,444,0.5605,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6747,10,3911,0.7813,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6748,10,5838,0.8488,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6749,10,7108,0.742,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6754,2,107,0.8591,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6761,1,49,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-14,6762,1,46,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-14,6776,8,686,0.5353,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6779,10,720,0.7091,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6780,10,1614,0.8447,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6790,10,1098,0.7605,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6796,10,1421,0.7064,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6799,10,1519,0.7625,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6800,10,1468,0.7978,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6804,8,380,0.9165,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6805,8,582,0.5844,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6806,10,1768,0.8158,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6811,10,703,0.7159,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6817,10,2830,0.834,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6818,10,1810,0.7508,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6819,10,5563,0.801,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6821,10,6269,0.7718,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6822,10,3755,0.8191,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-14,6823,9,579,0.7057,Low Coverage,Moderate,100.0,Not Eligible
2026-05-14,6825,10,721,0.7094,Medium Coverage,Moderate,100.0,Not Eligible
